Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Order_Day,Order_Month,Order_Year
OD3263,Willams,4,19,10,2015-03-17,0,730,0.1,146.0,0,17,3,2015
OD3264,Kumar,2,4,20,2017-11-30,0,1609,0.29,579.24,0,30,11,2017
OD3265,Veena,6,6,8,2017-10-20,0,2229,0.12,824.73,0,20,10,2017
OD3266,Malik,2,15,10,2018-02-13,0,1637,0.25,654.8,0,13,2,2018
OD3267,Haseena,5,14,18,2017-07-17,0,780,0.2,46.8,0,17,7,2017
OD3268,Harish,3,7,5,2018-08-31,0,1456,0.17,364.0,0,31,8,2018
OD3269,Sudeep,3,18,23,2015-05-19,0,1464,0.14,409.92,0,19,5,2015
OD3270,Akash,1,13,5,2018-05-08,0,1567,0.26,642.47,0,8,5,2018
OD3271,Ravi,6,16,19,2018-11-20,0,2083,0.19,708.22,0,20,11,2018
OD3272,Jonas,2,10,1,2015-03-17,0,2351,0.23,963.91,0,17,3,2015
OD3273,Peer,1,13,3,2015-12-23,0,723,0.19,50.61,0,23,12,2015
OD3274,Jonas,6,6,23,2017-12-17,0,1431,0.22,314.82,0,17,12,2017
OD3275,Veronica,3,20,13,2017-09-12,0,2065,0.23,247.8,0,12,9,2017
OD3276,Hafiz,6,6,12,2017-07-31,0,2191,0.22,591.57,0,31,7,2017
OD3277,Rumaiza,2,10,7,2017-01-09,0,671,0.13,120.78,0,9,1,2017
OD3278,Shree,2,15,19,2015-01-20,0,2126,0.28,340.16,0,20,1,2015
OD3279,Anu,3,20,12,2016-09-10,0,548,0.19,235.64,0,10,9,2016
OD3280,Amrish,4,11,18,2017-04-09,0,1859,0.28,204.49,0,9,4,2017
OD3281,Sudeep,0,1,14,2017-10-13,0,1905,0.26,209.55,0,13,10,2017
OD3282,Akash,5,14,4,2017-03-03,0,2008,0.19,702.8,0,3,3,2017
OD3283,Sheeba,6,5,3,2017-11-22,0,2053,0.22,780.14,0,22,11,2017
OD3284,Rumaiza,3,0,22,2017-11-21,0,1260,0.22,441.0,0,21,11,2017
OD3285,Arutra,0,1,12,2017-07-23,0,865,0.13,337.35,0,23,7,2017
OD3286,Sheeba,2,15,8,2016-12-17,0,2266,0.16,589.16,0,17,12,2016
OD3287,Amy,6,16,8,2018-04-24,0,1142,0.32,296.92,0,24,4,2018
OD3288,Verma,4,19,7,2015-12-22,0,862,0.31,370.66,0,22,12,2015
OD3289,Vince,2,15,23,2018-10-23,0,625,0.35,31.25,0,23,10,2018
OD3290,Ravi,3,7,14,2018-04-09,0,1494,0.19,209.16,0,9,4,2018
OD3291,Sundar,2,9,10,2018-06-19,0,1597,0.11,223.58,0,19,6,2018
OD3292,Krithika,2,4,12,2018-01-30,0,710,0.35,163.3,0,30,1,2018
OD3293,Sabeela,1,21,22,2017-11-10,0,1189,0.12,118.9,0,10,11,2017
OD3294,Vinne,6,5,8,2018-04-20,0,2362,0.27,401.54,0,20,4,2018
OD3295,Ganesh,4,12,0,2018-12-25,0,732,0.12,51.24,0,25,12,2018
OD3296,Sudeep,6,5,14,2016-08-10,0,1080,0.17,248.4,0,10,8,2016
OD3297,Jackson,5,14,7,2018-09-15,0,2351,0.21,822.85,0,15,9,2018
OD3298,Sudeep,3,20,8,2015-04-18,0,1792,0.29,752.64,0,18,4,2015
OD3299,Muneer,1,13,14,2017-07-23,0,1086,0.29,195.48,0,23,7,2017
OD3300,Sabeela,1,21,1,2018-11-14,0,825,0.11,66.0,0,14,11,2018
OD3301,Anu,2,10,1,2016-05-12,0,609,0.33,115.71,0,12,5,2016
OD3302,Ram,1,13,19,2017-10-05,0,1491,0.2,387.66,0,5,10,2017
OD3303,Shah,0,3,10,2015-06-06,0,1885,0.29,188.5,0,6,6,2015
OD3304,Amy,6,6,13,2017-11-09,0,1126,0.12,495.44,0,9,11,2017
OD3305,Amrish,3,7,8,2015-12-14,0,1676,0.15,351.96,0,14,12,2015
OD3306,Akash,1,13,7,2018-02-16,0,2160,0.16,928.8,0,16,2,2018
OD3307,Alan,0,3,8,2016-12-31,0,868,0.33,329.84,0,31,12,2016
OD3308,Veronica,2,9,12,2018-11-30,0,2013,0.21,201.3,0,30,11,2018
OD3309,Shree,2,10,13,2018-05-23,0,2097,0.24,712.98,0,23,5,2018
OD3310,Sharon,6,5,5,2017-11-09,0,2070,0.2,248.4,0,9,11,2017
OD3311,Akash,3,0,20,2015-03-10,0,540,0.23,70.2,0,10,3,2015
OD3312,Ravi,5,22,8,2018-06-03,0,1235,0.12,247.0,0,3,6,2018
OD3313,Anu,5,8,2,2017-02-05,0,1956,0.32,97.8,0,5,2,2017
OD3314,Roshan,3,18,20,2016-02-07,0,1923,0.29,423.06,0,7,2,2016
OD3315,Aditi,6,16,22,2018-09-12,0,1004,0.26,311.24,0,12,9,2018
OD3316,Krithika,1,13,22,2018-05-15,0,2153,0.18,279.89,0,15,5,2018
OD3317,Ramesh,2,4,4,2017-05-31,0,1918,0.21,479.5,0,31,5,2017
OD3318,Aditi,4,19,2,2016-07-11,0,1618,0.18,242.7,0,11,7,2016
OD3319,Veena,5,22,7,2015-08-09,0,1260,0.2,176.4,0,9,8,2015
OD3320,Alan,0,2,9,2018-04-03,0,841,0.14,269.12,0,3,4,2018
OD3321,Ganesh,3,0,6,2017-11-19,0,1988,0.27,119.28,0,19,11,2017
OD3322,Ganesh,6,6,0,2016-06-04,0,1449,0.13,420.21,0,4,6,2016
OD3323,Ram,2,9,13,2018-02-06,0,1130,0.3,90.4,0,6,2,2018
OD3324,Jackson,0,2,16,2015-03-01,0,864,0.26,380.16,0,1,3,2015
OD3325,Peer,2,15,20,2017-10-13,0,2364,0.2,756.48,0,13,10,2017
OD3326,Vinne,3,18,3,2015-06-20,0,1512,0.23,650.16,0,20,6,2015
OD3327,Amy,6,5,10,2017-12-27,0,2154,0.25,323.1,0,27,12,2017
OD3328,Aditi,2,9,11,2016-04-25,0,2209,0.35,574.34,0,25,4,2016
OD3329,Arvind,1,13,14,2015-06-12,0,1535,0.34,122.8,0,12,6,2015
OD3330,Amy,6,16,3,2018-04-12,0,635,0.12,158.75,0,12,4,2018
OD3331,Vidya,4,19,17,2017-11-21,0,753,0.21,263.55,0,21,11,2017
OD3332,Malik,6,6,14,2016-12-28,0,785,0.24,243.35,0,28,12,2016
OD3333,Jackson,4,11,11,2017-07-30,0,2295,0.18,275.4,0,30,7,2017
OD3334,Aditi,0,3,2,2017-02-09,0,2470,0.12,197.6,0,9,2,2017
OD3335,Sundar,6,6,3,2015-02-18,0,527,0.21,126.48,0,18,2,2015
OD3336,Jackson,0,3,22,2016-12-31,0,1238,0.25,198.08,0,31,12,2016
OD3337,Ramesh,2,10,19,2018-06-19,0,1343,0.1,134.3,0,19,6,2018
OD3338,Arvind,3,7,21,2018-06-11,0,1183,0.33,496.86,0,11,6,2018
OD3339,Vidya,6,5,22,2016-07-11,0,1024,0.2,368.64,0,11,7,2016
OD3340,Yadav,1,13,5,2016-07-11,0,1554,0.18,590.52,0,11,7,2016
OD3341,Krithika,4,12,14,2018-04-16,0,1952,0.11,156.16,0,16,4,2018
OD3342,Surya,0,1,5,2018-03-23,0,1724,0.26,189.64,0,23,3,2018
OD3343,Ram,3,7,4,2017-08-31,0,1937,0.24,503.62,0,31,8,2017
OD3344,Ramesh,6,6,2,2016-12-31,0,1394,0.2,487.9,0,31,12,2016
OD3345,Sudha,4,11,21,2017-08-13,0,1851,0.31,111.06,0,13,8,2017
OD3346,Sabeela,3,7,5,2017-07-23,0,1017,0.31,203.4,0,23,7,2017
OD3347,Komal,3,18,21,2016-10-10,0,1684,0.27,218.92,0,10,10,2016
OD3348,Surya,5,22,5,2017-11-10,0,1559,0.1,93.54,0,10,11,2017
OD3349,Shree,6,16,22,2017-03-21,0,2029,0.17,872.47,0,21,3,2017
OD3350,Amy,2,10,19,2015-05-26,0,2090,0.26,397.1,0,26,5,2015
OD3351,Sudeep,4,12,23,2018-03-18,0,827,0.29,223.29,0,18,3,2018
OD3352,Ram,2,10,10,2016-07-11,0,1494,0.22,373.5,0,11,7,2016
OD3353,Jackson,6,16,7,2017-04-09,0,1639,0.22,360.58,0,9,4,2017
OD3354,Ganesh,1,21,7,2017-02-05,0,1036,0.11,331.52,0,5,2,2017
OD3355,Hussain,6,6,11,2015-11-11,0,722,0.33,317.68,0,11,11,2015
OD3356,Sundar,4,12,21,2015-11-17,0,1321,0.1,66.05,0,17,11,2015
OD3357,Verma,4,12,10,2016-06-16,0,1229,0.19,73.74,0,16,6,2016
OD3358,Hussain,1,13,12,2017-11-19,0,541,0.28,75.74,0,19,11,2017
OD3359,Yadav,4,11,7,2015-04-18,0,1028,0.15,61.68,0,18,4,2015
OD3360,Muneer,4,19,0,2017-03-03,0,1800,0.26,738.0,0,3,3,2017
OD3361,Malik,0,1,22,2015-03-10,0,2282,0.3,1004.08,0,10,3,2015
OD3362,Mathew,1,21,18,2015-12-19,0,891,0.22,258.39,0,19,12,2015
OD3363,Esther,3,18,14,2018-12-11,0,1974,0.18,829.08,0,11,12,2018
OD3364,Anu,3,20,22,2016-06-16,0,1986,0.3,238.32,0,16,6,2016
OD3365,Suresh,2,9,3,2016-04-20,0,2443,0.35,439.74,0,20,4,2016
OD3366,Anu,6,5,2,2018-11-09,0,1608,0.24,611.04,0,9,11,2018
OD3367,Haseena,2,15,2,2015-06-20,0,717,0.1,78.87,0,20,6,2015
OD3368,Roshan,2,9,11,2016-02-07,0,1527,0.12,76.35,0,7,2,2016
OD3369,Amy,5,14,17,2015-05-26,0,1980,0.31,198.0,0,26,5,2015
OD3370,Arvind,4,12,2,2015-12-19,0,1197,0.15,299.25,0,19,12,2015
OD3371,Sharon,3,0,12,2018-02-16,0,2461,0.18,689.08,0,16,2,2018
OD3372,Ravi,0,2,22,2018-12-11,0,866,0.17,121.24,0,11,12,2018
OD3373,Shree,6,5,21,2017-10-07,0,600,0.3,60.0,0,7,10,2017
OD3374,Arvind,5,8,14,2017-07-11,0,1026,0.22,184.68,0,11,7,2017
OD3375,Sundar,6,6,14,2018-08-18,0,1360,0.19,612.0,0,18,8,2018
OD3376,Rumaiza,4,12,15,2015-01-03,0,1620,0.15,648.0,0,3,1,2015
OD3377,Sabeela,1,21,18,2015-01-03,0,1228,0.13,466.64,0,3,1,2015
OD3378,Mathew,0,3,19,2018-05-25,0,1965,0.24,766.35,0,25,5,2018
OD3379,Hussain,6,16,20,2016-06-02,0,636,0.32,152.64,0,2,6,2016
OD3380,Jonas,2,15,3,2018-05-23,0,1196,0.15,394.68,0,23,5,2018
OD3381,Shree,4,12,10,2017-02-05,0,589,0.12,141.36,0,5,2,2017
OD3382,Mathew,3,0,2,2017-02-05,0,905,0.17,271.5,0,5,2,2017
OD3383,Arvind,1,21,7,2017-05-09,0,1457,0.19,553.66,0,9,5,2017
OD3384,Vidya,3,0,13,2018-05-22,0,898,0.28,251.44,0,22,5,2018
OD3385,Haseena,1,21,10,2017-03-03,0,607,0.21,194.24,0,3,3,2017
OD3386,Komal,5,22,3,2018-07-23,0,664,0.17,292.16,0,23,7,2018
OD3387,Shree,5,8,6,2017-10-07,0,2482,0.21,248.2,0,7,10,2017
OD3388,Ridhesh,4,17,0,2018-06-03,0,1840,0.17,478.4,0,3,6,2018
OD3389,Anu,5,14,14,2017-11-26,0,2184,0.21,196.56,0,26,11,2017
OD3390,Sundar,4,12,23,2018-11-25,0,2134,0.26,618.86,0,25,11,2018
OD3391,Yusuf,4,12,9,2018-01-01,0,2193,0.27,592.11,0,1,1,2018
OD3392,Peer,3,18,16,2018-01-21,0,1778,0.16,675.64,0,21,1,2018
OD3393,Sudeep,5,8,20,2015-03-10,0,1249,0.1,199.84,0,10,3,2015
OD3394,Ramesh,2,4,15,2017-07-30,0,1339,0.2,535.6,0,30,7,2017
OD3395,Suresh,3,18,1,2018-05-19,0,1311,0.17,471.96,0,19,5,2018
OD3396,Jackson,2,15,16,2015-12-22,0,1038,0.32,435.96,0,22,12,2015
OD3397,Harish,2,10,0,2015-10-14,0,756,0.19,143.64,0,14,10,2015
OD3398,Jonas,6,6,0,2018-09-23,0,705,0.29,239.7,0,23,9,2018
OD3399,Alan,3,7,15,2017-05-31,0,782,0.21,187.68,0,31,5,2017
OD3400,Ridhesh,3,0,23,2016-07-05,0,2241,0.3,1008.45,0,5,7,2016
OD3401,Arvind,6,6,4,2016-11-28,0,1390,0.15,542.1,0,28,11,2016
OD3402,Haseena,3,0,1,2017-12-27,0,1447,0.27,231.52,0,27,12,2017
OD3403,Ganesh,5,22,18,2015-12-27,0,535,0.15,219.35,0,27,12,2015
OD3404,Vidya,1,13,20,2018-10-23,0,746,0.15,298.4,0,23,10,2018
OD3405,Vidya,2,9,13,2018-01-30,0,968,0.2,309.76,0,30,1,2018
OD3406,Hussain,6,6,8,2016-12-17,0,1457,0.11,72.85,0,17,12,2016
OD3407,Yadav,2,9,1,2018-04-09,0,1109,0.33,177.44,0,9,4,2018
OD3408,Amy,0,1,0,2017-07-23,0,1127,0.15,157.78,0,23,7,2017
OD3409,Muneer,0,2,3,2015-07-09,0,774,0.17,100.62,0,9,7,2015
OD3410,Jonas,4,12,7,2015-01-03,0,851,0.18,374.44,0,3,1,2015
OD3411,Sudha,4,17,17,2018-11-23,0,784,0.25,109.76,0,23,11,2018
OD3412,Jackson,1,13,19,2017-02-09,0,2069,0.16,455.18,0,9,2,2017
OD3413,Rumaiza,6,16,20,2017-12-06,0,2023,0.34,627.13,0,6,12,2017
OD3414,Roshan,6,16,2,2018-08-28,0,1504,0.31,526.4,0,28,8,2018
OD3415,Veronica,2,4,16,2017-07-01,0,2145,0.3,943.8,0,1,7,2017
OD3416,Arutra,4,12,3,2018-12-22,0,2322,0.16,673.38,0,22,12,2018
OD3417,Willams,4,17,9,2018-12-22,0,2293,0.25,321.02,0,22,12,2018
OD3418,Veena,1,13,12,2015-11-11,0,1676,0.32,150.84,0,11,11,2015
OD3419,Alan,3,18,11,2017-03-13,0,1821,0.35,400.62,0,13,3,2017
OD3420,Suresh,2,15,11,2016-02-07,0,1830,0.1,823.5,0,7,2,2016
OD3421,Aditi,3,20,20,2015-11-24,0,2384,0.19,858.24,0,24,11,2015
OD3422,Jackson,5,14,1,2018-09-07,0,674,0.21,249.38,0,7,9,2018
OD3423,Rumaiza,2,4,3,2018-01-01,0,2245,0.18,606.15,0,1,1,2018
OD3424,Vinne,2,15,20,2017-11-11,0,1748,0.14,349.6,0,11,11,2017
OD3425,Malik,3,0,18,2018-02-16,0,1422,0.11,142.2,0,16,2,2018
OD3426,Komal,3,7,18,2018-11-18,0,1116,0.17,111.6,0,18,11,2018
OD3427,Vince,1,13,10,2016-05-03,0,1583,0.25,364.09,0,3,5,2016
OD3428,Jonas,2,4,3,2016-05-11,0,1829,0.13,292.64,0,11,5,2016
OD3429,Suresh,3,20,1,2018-08-28,0,1339,0.34,361.53,0,28,8,2018
OD3430,Shah,4,19,9,2015-08-09,0,2002,0.32,540.54,0,9,8,2015
OD3431,Suresh,1,13,19,2016-01-30,0,1797,0.11,718.8,0,30,1,2016
OD3432,Sundar,3,0,3,2017-11-19,0,1987,0.14,556.36,0,19,11,2017
OD3433,Vinne,2,9,9,2017-03-05,0,1260,0.21,327.6,0,5,3,2017
OD3434,Harish,6,6,12,2016-09-25,0,1492,0.24,134.28,0,25,9,2016
OD3435,James,3,0,11,2018-04-09,0,2068,0.17,124.08,0,9,4,2018
OD3436,Peer,3,18,12,2016-12-05,0,1898,0.15,474.5,0,5,12,2016
OD3437,Yadav,0,2,18,2015-12-16,0,2469,0.29,1111.05,0,16,12,2015
OD3438,Esther,6,16,13,2015-06-20,0,2372,0.2,1067.4,0,20,6,2015
OD3439,Peer,1,21,19,2018-12-25,0,548,0.3,65.76,0,25,12,2018
OD3440,Alan,1,13,21,2015-07-11,0,1795,0.15,789.8,0,11,7,2015
OD3441,Hussain,6,16,18,2018-11-22,0,977,0.35,97.7,0,22,11,2018
OD3442,Ravi,6,16,18,2018-03-03,0,2396,0.11,814.64,0,3,3,2018
OD3443,Ridhesh,6,16,10,2015-11-11,0,2099,0.12,860.59,0,11,11,2015
OD3444,Sudha,0,2,8,2018-06-19,0,1211,0.34,435.96,0,19,6,2018
OD3445,Sundar,5,14,10,2016-10-23,0,983,0.12,206.43,0,23,10,2016
OD3446,Amrish,2,4,5,2016-06-04,0,2183,0.17,283.79,0,4,6,2016
OD3447,Jackson,4,17,13,2017-11-22,0,1601,0.3,688.43,0,22,11,2017
OD3448,Akash,5,8,8,2015-11-15,0,2254,0.29,946.68,0,15,11,2015
OD3449,Haseena,2,15,16,2016-03-20,0,1990,0.35,477.6,0,20,3,2016
OD3450,Komal,6,6,10,2018-09-12,0,1738,0.26,677.82,0,12,9,2018
OD3451,Surya,1,21,0,2018-12-11,0,1185,0.21,414.75,0,11,12,2018
OD3452,Haseena,5,22,8,2017-05-27,0,1957,0.18,763.23,0,27,5,2017
OD3453,Shah,6,16,6,2017-11-19,0,1059,0.31,391.83,0,19,11,2017
OD3454,Sharon,3,18,6,2015-10-14,0,907,0.22,163.26,0,14,10,2015
OD3455,Mathew,4,17,2,2015-02-17,0,1090,0.29,305.2,0,17,2,2015
OD3456,Sheeba,4,12,19,2018-06-19,0,1845,0.26,645.75,0,19,6,2018
OD3457,Vince,1,13,8,2018-06-19,0,667,0.18,193.43,0,19,6,2018
OD3458,Ridhesh,2,15,9,2017-08-13,0,1462,0.28,292.4,0,13,8,2017
OD3459,Sharon,4,11,1,2017-03-05,0,1212,0.1,484.8,0,5,3,2017
OD3460,Jonas,3,7,18,2015-11-11,0,739,0.12,88.68,0,11,11,2015
OD3461,Sundar,6,5,5,2018-05-23,0,1228,0.14,319.28,0,23,5,2018
OD3462,Aditi,6,6,15,2018-04-16,0,1477,0.15,132.93,0,16,4,2018
OD3463,Veena,6,16,23,2016-10-23,0,1435,0.32,545.3,0,23,10,2016
OD3464,Sabeela,2,4,0,2016-08-06,0,1259,0.3,440.65,0,6,8,2016
OD3465,Suresh,0,3,16,2015-05-25,0,939,0.2,84.51,0,25,5,2015
OD3466,Mathew,3,7,17,2018-10-21,0,870,0.22,60.9,0,21,10,2018
OD3467,Ram,3,20,8,2016-04-19,0,791,0.3,229.39,0,19,4,2016
OD3468,Verma,4,11,18,2015-02-16,0,2490,0.24,1120.5,0,16,2,2015
OD3469,Sharon,4,11,9,2016-02-04,0,1180,0.16,483.8,0,4,2,2016
OD3470,Yusuf,6,5,5,2015-12-20,0,2148,0.33,150.36,0,20,12,2015
OD3471,Sheeba,5,22,9,2018-11-09,0,1815,0.23,471.9,0,9,11,2018
OD3472,Peer,6,6,21,2018-09-02,0,559,0.21,100.62,0,2,9,2018
OD3473,Sheeba,0,2,11,2018-01-01,0,2137,0.18,747.95,0,1,1,2018
OD3474,Kumar,0,1,13,2015-07-26,0,1904,0.27,95.2,0,26,7,2015
OD3475,Yadav,0,3,18,2017-06-05,0,1587,0.21,111.09,0,5,6,2017
OD3476,Ganesh,1,13,4,2015-06-12,0,549,0.14,142.74,0,12,6,2015
OD3477,James,0,3,12,2017-03-21,0,1090,0.27,283.4,0,21,3,2017
OD3478,Esther,0,2,6,2018-07-21,0,843,0.28,75.87,0,21,7,2018
OD3479,Surya,0,1,20,2018-05-22,0,924,0.18,147.84,0,22,5,2018
OD3480,Jonas,0,2,17,2018-08-19,0,2122,0.16,594.16,0,19,8,2018
OD3481,Komal,3,18,18,2016-03-20,0,1743,0.2,784.35,0,20,3,2016
OD3482,Ravi,2,9,3,2017-08-22,0,742,0.22,267.12,0,22,8,2017
OD3483,Esther,0,3,9,2017-11-19,0,1770,0.26,106.2,0,19,11,2017
OD3484,Vidya,6,5,5,2017-11-14,0,784,0.35,141.12,0,14,11,2017
OD3485,Vinne,0,3,9,2018-06-11,0,2063,0.29,103.15,0,11,6,2018
OD3486,Alan,2,10,3,2017-09-26,0,1396,0.29,432.76,0,26,9,2017
OD3487,Komal,0,2,20,2017-03-13,0,515,0.13,206.0,0,13,3,2017
OD3488,Haseena,6,6,1,2018-10-19,0,1612,0.11,499.72,0,19,10,2018
OD3489,Vidya,2,15,9,2017-06-03,0,1678,0.19,335.6,0,3,6,2017
OD3490,Vince,5,14,23,2017-03-05,0,1402,0.34,560.8,0,5,3,2017
OD3491,Arvind,6,5,2,2015-03-03,0,1719,0.18,292.23,0,3,3,2015
OD3492,Arutra,0,3,18,2017-03-09,0,2304,0.17,1013.76,0,9,3,2017
OD3493,Suresh,2,15,21,2016-08-03,0,1733,0.33,745.19,0,3,8,2016
OD3494,Veena,1,21,7,2018-02-25,0,2232,0.31,915.12,0,25,2,2018
OD3495,Malik,5,14,13,2015-06-06,0,1660,0.2,498.0,0,6,6,2015
OD3496,Akash,3,0,11,2017-11-09,0,2227,0.18,1002.15,0,9,11,2017
OD3497,Sabeela,0,3,10,2015-10-14,0,1529,0.1,244.64,0,14,10,2015
OD3498,Harish,6,16,13,2018-06-22,0,634,0.34,88.76,0,22,6,2018
OD3499,Akash,6,6,6,2016-09-20,0,2211,0.25,331.65,0,20,9,2016
OD3500,James,0,1,22,2015-07-09,0,923,0.29,239.98,0,9,7,2015
OD3501,Vidya,4,12,4,2017-01-30,0,1364,0.18,422.84,0,30,1,2017
OD3502,Alan,6,16,18,2018-10-23,0,2469,0.26,987.6,0,23,10,2018
OD3503,Kumar,6,5,13,2018-12-25,0,2114,0.15,507.36,0,25,12,2018
OD3504,James,2,4,21,2015-03-10,0,1975,0.3,651.75,0,10,3,2015
OD3505,Muneer,4,19,11,2015-02-16,0,2003,0.1,821.23,0,16,2,2015
OD3506,Arvind,4,12,16,2017-05-11,0,1899,0.32,493.74,0,11,5,2017
OD3507,Arvind,2,9,3,2017-05-11,0,598,0.25,245.18,0,11,5,2017
OD3508,Mathew,0,1,6,2018-04-21,0,1874,0.12,356.06,0,21,4,2018
OD3509,Adavan,5,22,7,2018-04-21,0,904,0.3,153.68,0,21,4,2018
OD3510,Malik,0,1,2,2016-06-04,0,2256,0.18,225.6,0,4,6,2016
OD3511,Verma,4,17,15,2015-08-25,0,1052,0.3,431.32,0,25,8,2015
OD3512,Mathew,3,20,3,2015-08-25,0,1206,0.27,458.28,0,25,8,2015
OD3513,Ridhesh,2,10,7,2015-07-11,0,1761,0.1,405.03,0,11,7,2015
OD3514,Komal,0,3,6,2016-06-02,0,1392,0.22,167.04,0,2,6,2016
OD3515,Komal,3,18,0,2018-04-16,0,758,0.12,159.18,0,16,4,2018
OD3516,Harish,4,11,5,2015-06-12,0,944,0.14,217.12,0,12,6,2015
OD3517,Ravi,0,3,5,2015-10-14,0,1146,0.34,194.82,0,14,10,2015
OD3518,Ramesh,0,1,17,2016-10-22,0,2383,0.34,238.3,0,22,10,2016
OD3519,Adavan,5,14,4,2015-12-14,0,545,0.31,168.95,0,14,12,2015
OD3520,Sheeba,1,13,18,2017-06-03,0,2294,0.31,481.74,0,3,6,2017
OD3521,Akash,1,13,18,2018-01-29,0,2120,0.13,763.2,0,29,1,2018
OD3522,Mathew,4,12,6,2016-01-10,0,1915,0.31,861.75,0,10,1,2016
OD3523,Anu,2,9,19,2018-08-06,0,1324,0.1,79.44,0,6,8,2018
OD3524,Sharon,6,6,1,2016-04-19,0,2445,0.2,391.2,0,19,4,2016
OD3525,Veronica,5,8,23,2018-08-18,0,539,0.11,199.43,0,18,8,2018
OD3526,Sudeep,5,22,13,2016-12-31,0,2212,0.11,774.2,0,31,12,2016
OD3527,Surya,6,6,6,2017-08-04,0,2143,0.12,150.01,0,4,8,2017
OD3528,Peer,5,8,13,2018-09-02,0,1152,0.31,149.76,0,2,9,2018
OD3529,Amrish,1,13,8,2017-07-23,0,1875,0.22,543.75,0,23,7,2017
OD3530,Suresh,0,1,3,2015-06-20,0,2017,0.32,201.7,0,20,6,2015
OD3531,Amy,1,21,15,2015-07-26,0,1409,0.31,591.78,0,26,7,2015
OD3532,Anu,1,21,19,2018-11-25,0,2483,0.28,918.71,0,25,11,2018
OD3533,Sudeep,0,3,19,2018-05-23,0,1535,0.34,245.6,0,23,5,2018
OD3534,Anu,5,8,16,2018-04-24,0,1038,0.17,145.32,0,24,4,2018
OD3535,Veena,6,6,15,2016-07-20,0,1400,0.31,70.0,0,20,7,2016
OD3536,Jackson,6,16,11,2015-07-09,0,1033,0.19,237.59,0,9,7,2015
OD3537,Shree,5,14,20,2015-02-21,0,1896,0.19,815.28,0,21,2,2015
OD3538,Peer,0,2,13,2018-12-25,0,1290,0.19,399.9,0,25,12,2018
OD3539,Sabeela,0,2,14,2018-08-18,0,2092,0.16,167.36,0,18,8,2018
OD3540,Sharon,4,12,19,2018-07-10,0,1715,0.2,343.0,0,10,7,2018
OD3541,Komal,2,10,23,2017-11-19,0,1205,0.3,325.35,0,19,11,2017
OD3542,Ridhesh,1,21,20,2018-12-22,0,1054,0.18,463.76,0,22,12,2018
OD3543,Arutra,2,15,3,2015-11-11,0,2068,0.24,558.36,0,11,11,2015
OD3544,Vinne,6,6,4,2018-01-01,0,1370,0.33,315.1,0,1,1,2018
OD3545,Aditi,0,3,10,2015-07-26,0,1159,0.16,289.75,0,26,7,2015
OD3546,Vinne,6,16,8,2018-09-23,0,2496,0.16,324.48,0,23,9,2018
OD3547,Ramesh,5,14,15,2015-12-22,0,658,0.29,131.6,0,22,12,2015
OD3548,Peer,1,13,9,2016-06-04,0,1038,0.2,155.7,0,4,6,2016
OD3549,Amy,4,12,10,2016-08-11,0,1784,0.2,214.08,0,11,8,2016
OD3550,Vidya,6,6,2,2017-11-22,0,797,0.13,294.89,0,22,11,2017
OD3551,Esther,6,6,0,2017-11-22,0,1853,0.28,685.61,0,22,11,2017
OD3552,Peer,0,3,6,2016-10-12,0,1467,0.25,249.39,0,12,10,2016
OD3553,Arvind,4,11,15,2015-03-31,0,862,0.17,112.06,0,31,3,2015
OD3554,Yadav,4,17,8,2016-06-12,0,2115,0.28,423.0,0,12,6,2016
OD3555,Hussain,2,4,18,2015-07-01,0,1936,0.1,96.8,0,1,7,2015
OD3556,Jackson,3,18,8,2017-10-13,0,2315,0.21,231.5,0,13,10,2017
OD3557,Arutra,3,0,14,2016-05-21,0,582,0.17,192.06,0,21,5,2016
OD3558,Sheeba,6,5,22,2016-07-04,0,780,0.17,319.8,0,4,7,2016
OD3559,Sheeba,1,13,22,2015-07-26,0,2392,0.35,287.04,0,26,7,2015
OD3560,Ganesh,0,3,15,2018-12-25,0,1854,0.1,593.28,0,25,12,2018
OD3561,Ridhesh,1,21,2,2016-07-11,0,554,0.3,216.06,0,11,7,2016
OD3562,Sabeela,3,0,16,2018-01-01,0,2332,0.31,839.52,0,1,1,2018
OD3563,Shree,5,14,5,2015-05-23,1,573,0.12,143.25,0,23,5,2015
OD3564,Ramesh,6,16,6,2016-09-25,1,2049,0.22,881.07,0,25,9,2016
OD3565,Adavan,5,22,20,2015-02-07,1,929,0.23,362.31,0,7,2,2015
OD3566,Sheeba,6,5,5,2017-11-14,1,1641,0.29,525.12,0,14,11,2017
OD3567,Vinne,6,6,1,2017-04-22,1,1186,0.12,320.22,0,22,4,2017
OD3568,Hafiz,0,2,3,2016-12-09,1,1196,0.21,83.72,0,9,12,2016
OD3569,Shree,4,11,13,2016-09-24,1,949,0.17,398.58,0,24,9,2016
OD3570,Kumar,6,16,22,2018-01-19,1,1286,0.21,282.92,0,19,1,2018
OD3571,Kumar,4,19,4,2016-12-09,1,2466,0.17,986.4,0,9,12,2016
OD3572,Willams,3,20,16,2017-09-12,1,1422,0.28,184.86,0,12,9,2017
OD3573,Sheeba,6,5,0,2016-02-25,1,1756,0.14,456.56,0,25,2,2016
OD3574,Mathew,1,13,4,2018-04-29,1,705,0.27,63.45,0,29,4,2018
